@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"#terremoto smettila con te cazzo di scosse di assestamento...voglio dormire!!! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography penis dick word noun insult language reflex shock tremor aftershock earthquake science Assestamento_forestale want rest kip","4","1","1","78","11","1","0"
"Altra scossa? O suggestione? Boh #terremoto #milano reflex shock influence suggestion geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","0","51","7","2","0"
"Ancora!!!! Basta, voglio dormire! #terremoto want rest kip geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","3","0","44","5","1","0"
"È il #terremoto o Twitter che tiene svegli? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography microblogging Twitter Social_networking_service hold","2","3","1","44","7","1","0"
"Cazzo di nuovo. Basta. #terremoto #milano penis dick word noun insult language new geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","0","41","6","2","0"
"Ma che palle cazzo smettila terremoto di merda. gonad testicle male_reproductive_gland sex_organ word penis dick word noun insult language geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography feces shit swearword word","4","0","1","47","8","0","0"
"A' rieccolo #scosseassestamento #terremoto geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","0","42","4","2","0"
"Eccola la nuova scossa #terremoto new reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","0","33","5","1","0"
"Eh vabbè, che coioni...terremoto, posso leggere in pace??? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography be_able_to light order peace state","4","1","0","59","9","0","0"
"Altra scossa o i tipi sopra di me si stanno divertendo? #terremoto #milano reflex shock adult type value Statistical_classification be come entertain amuse geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","2","74","13","2","0"
"ma...ANCORA?! #terremoto geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","24","3","1","0"
"altro giro,altra scossa angle perigon unit_of_angle unit reflex shock","2","0","0","23","4","0","0"
"E ritrema piú leggera ma ritrema #terremoto #Milano light album Terremoto metropolis Milan City Chef-lieu comune municipality","2","2","0","52","8","2","0"
"Stanotte si balla #terremoto move dance geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","1","28","4","1","0"
"@acciaipa manco il #terremoto ti sveglia. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography turn awake","0","3","1","41","6","1","0"
"#terremoto Di nuovo! Sempre piú facile riaddormentarsi... geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography new easy","1","2","0","58","7","1","0"
"Altra scossetta à milano ora? #terremoto geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","41","5","1","0"
"Adesso non è che andiamo avanti a scosse una settimana, vero? #terremoto album Adesso leave go ahead move shake period week unit_of_time true geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","4","0","73","11","1","0"
"Stavolta metto le scarpe ed esco ragazzi #terremoto displace place footwear shoe disc_jockey manufacturer business Energy_service_company juvenile minor person imp brat","2","3","0","51","8","1","0"
"Non ho sonno... #terremoto Giallo Sleepless_(2001_film) film physical_condition sleep geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","3","0","26","4","1","0"
"pero'ho scoperto di avere ottimi tempi di reazione. #terremoto learn discover excellent attribute time scalar term entity dimension measure_(mathematics) chemical_change chemical_reaction chemistry matter Thermodynamic_process Process_(science) Business_process Process_(engineering) process_(computing) Proces geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","0","62","10","1","0"
"...zzo sono io che mi muovo o questa e' un'altra scossa? move motility saccade","1","2","3","56","12","0","0"
"(sì, lo so, si chiama 'assestamento'...) #terremoto chemical_compound Sulfur_trioxide label call science Assestamento_forestale geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","2","52","7","1","0"
"Kuesto terremoto nn ci vuole mollare.. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography consent allow consent buckle_under","1","2","1","38","6","0","0"
"Comincio a pensare che il 3G porti sfiga.#Terremoto think terminology 3G","1","3","0","51","9","0","0"
"Altro giro altro regalo #terremoto cheque giro gift_(law) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","1","0","34","5","1","0"
"#terremoto ma non c'erano cani ululanti, prima? Nn ci si può fidare più di nessuno geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography domesticated_animal dog Canis canid mammal fauna Canidae gray_wolf Brazil taxon Trinomial_nomenclature be_able_to believe rely more","1","3","3","84","16","1","0"
"@dvdberti non sono notizie belle #terremoto mi sa che viaggia knowledge information concept identifier sequence beautiful geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography know jaunt travel","2","4","1","61","10","1","0"
"Certo che questo Finesettimana sta andando benissimo :S #Brindisi #terremoto hold_out stand leave go port Brindisi metropolis town City geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","1","76","10","2","0"
"A sto punto è già un traguardo intravedere l'alba! #terremoto punctuation full_stop symbol typography punctuation_mark already destination finish_line line comune Alba,_Piedmont town geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","3","0","63","10","1","0"
"non vedo fotografie del terremoto su Instagram, deduco sia tutta una montatura perceive see pictorial_representation photography photography Subcategory art science geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Mobile_app Instagram Social_networking_service Social_network program framework mounting","5","1","0","78","12","0","0"
"TERREMOTO E ECLISSI O FINE DEL MONDO? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography break eclipse end demise event_(philosophy) Doomsday expression part world","5","0","0","37","7","0","0"
"certo che il #terremoto funziona meglio di una sveglia! certain geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography function better clock alarm_clock home_appliance","1","2","0","55","9","1","0"
"#terremoto: voglio una #fotogallery! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography want","1","2","0","36","4","2","0"
"Terremoto !! E adesso chi va a dormire.. Troppa paura per essere vero geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography now leave go rest kip emotion fear true","1","3","1","69","12","0","0"
"che impresa riuscire a trovare informazioni attendibili! #terremoto succeed sight detect knowledge information concept identifier sequence geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","1","67","8","1","0"
"Mi chiedo cosa stia succedendo bombe crisi terremoto... communicate inquire stuff gizmo word candy_bar comic_book hold_out stand come_about arms bomb explosive_device energy low_explosive ammunition weapon Explosive_weapon situation crisis event_(philosophy) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","2","55","8","0","0"
"#terremoto 'sentito' via sms, e ora chi dorme? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive hear rest kip","2","3","1","46","8","1","0"
"Il #Terremoto è più efficace dei #FF del venerdì geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography more effective Ff_(liuteria) weekday Friday day_of_the_week day","5","1","0","51","8","2","0"
"tutti che cinguettano... #terremoto cheep twitter geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","2","2","35","4","1","0"
"Basta cinguettare, tutti a letto su #terremoto cheep twitter furniture bed bedroom_furniture geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","1","46","7","1","0"
"Siete in casa o in strada? #terremoto building house home Structure residential_building way road highway state_highway constructed_structure geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","0","37","7","1","0"
